run_id,git_commit,model_sha256,calibration_sha256,feature_schema_sha256,normalization_sha256,signature_policy_sha256,network_id,network_sha256,topology_class,random_seed,source_node,node_count,link_count,sensor_count,observation_count,perturbation_type,perturbation_level,top1_correct,top3_correct,reciprocal_rank,true_source_probability,conformal_truth_coverage,candidate_set_size,posterior_entropy,calibrated,ood_level,ood_components,disagreement_js,classical_belief,neural_belief,fused_belief,fusion_trust,evidence_sufficient,planning_allowed,control_action,suppression_reasons,sample_rounds,plans,import_ms,incident_creation_ms,analysis_ms,sampling_ms,reanalysis_ms,planning_ms,verification_ms,approval_ms,total_trajectory_ms,process_rss_before_mb,peak_process_rss_mb,process_rss_after_mb,exact_simulator_calls,final_status,outcome,error_class,invariants,runtime_mode
885033bb5787a8ac,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7101,J4,6,7,4,4,nominal,clean_operational,False,False,0.25,0.15640104484761014,True,4,1.829734965933682,False,NORMAL,"{""combined"": 0.10523958791079019, ""demand_shift"": 0.0, ""energy"": 0.5261979395539509, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.040279041680556044,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1833977109946161, ""J2"": 0.18639918371172476, ""J3"": 0.47380206044604906, ""J4"": 0.15640104484761014, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1833977109946161, ""J2"": 0.18639918371172476, ""J3"": 0.47380206044604906, ""J4"": 0.15640104484761014, ""R1"": 0.0, ""T1"": 0.0}",0.6766595536039497,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0754400282166898, ""status"": ""STOP""}]",[],53.02212596870959,12.935524981003255,652.8810549643822,,,1.084488001652062,,,723.566131957341,719.5546875,798.796875,798.796875,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
790bcbc65fd81556,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7101,J4,6,7,4,4,nominal,clean_operational,False,False,0.25,0.15640104484761014,True,4,1.829734965933682,False,NORMAL,"{""combined"": 0.10523958791079019, ""demand_shift"": 0.0, ""energy"": 0.5261979395539509, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.040279041680556044,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1833977109946161, ""J2"": 0.18639918371172476, ""J3"": 0.47380206044604906, ""J4"": 0.15640104484761014, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1833977109946161, ""J2"": 0.18639918371172476, ""J3"": 0.47380206044604906, ""J4"": 0.15640104484761014, ""R1"": 0.0, ""T1"": 0.0}",0.6766595536039497,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.1159200221300125, ""status"": ""STOP""}]",[],54.63011603569612,10.592141014058143,140.1918720221147,,,1.1390820145606995,,,210.24890698026866,810.69140625,862.1875,846.60546875,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
29910b1b1eb8a42c,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7101,J4,6,7,4,4,nominal,clean_operational,False,False,0.25,0.15640104484761014,True,4,1.829734965933682,False,NORMAL,"{""combined"": 0.10523958791079019, ""demand_shift"": 0.0, ""energy"": 0.5261979395539509, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.040279041680556044,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1833977109946161, ""J2"": 0.18639918371172476, ""J3"": 0.47380206044604906, ""J4"": 0.15640104484761014, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1833977109946161, ""J2"": 0.18639918371172476, ""J3"": 0.47380206044604906, ""J4"": 0.15640104484761014, ""R1"": 0.0, ""T1"": 0.0}",0.6766595536039497,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0656960075721145, ""status"": ""STOP""}]",[],56.052632979117334,10.43559395475313,154.19225505320355,,,1.1611789814196527,,,225.47707799822092,847.8125,896.7265625,883.80859375,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
69ea0e1e94757d71,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7102,J1,6,7,4,4,nominal,clean_operational,False,True,0.3333333333333333,0.18414995863871267,True,4,1.8303394813689506,False,NORMAL,"{""combined"": 0.10533285614352372, ""demand_shift"": 0.0, ""energy"": 0.5266642807176186, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.04014240196614664,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.18414995863871267, ""J2"": 0.1862634529312755, ""J3"": 0.4733357192823814, ""J4"": 0.1562508691476305, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.18414995863871267, ""J2"": 0.1862634529312755, ""J3"": 0.4733357192823814, ""J4"": 0.1562508691476305, ""R1"": 0.0, ""T1"": 0.0}",0.6805896309828059,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0422199848107994, ""status"": ""STOP""}]",[],55.73762196581811,11.514932033605874,142.54866301780567,,,1.0743330349214375,,,214.34117801254615,882.03515625,930.7109375,917.64453125,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
9fc26ee81c366c3c,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7102,J1,6,7,4,4,nominal,clean_operational,False,True,0.3333333333333333,0.18414995863871267,True,4,1.8303394813689506,False,NORMAL,"{""combined"": 0.10533285614352372, ""demand_shift"": 0.0, ""energy"": 0.5266642807176186, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.04014240196614664,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.18414995863871267, ""J2"": 0.1862634529312755, ""J3"": 0.4733357192823814, ""J4"": 0.1562508691476305, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.18414995863871267, ""J2"": 0.1862634529312755, ""J3"": 0.4733357192823814, ""J4"": 0.1562508691476305, ""R1"": 0.0, ""T1"": 0.0}",0.6805896309828059,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0229760082438588, ""status"": ""STOP""}]",[],56.40980100724846,11.798387044109404,147.70373003557324,,,1.0876089800149202,,,220.56056099245325,919.09765625,957.08203125,950.1328125,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
cde2934158c614a6,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7102,J1,6,7,4,4,nominal,clean_operational,False,True,0.3333333333333333,0.18414995863871267,True,4,1.8303394813689506,False,NORMAL,"{""combined"": 0.10533285614352372, ""demand_shift"": 0.0, ""energy"": 0.5266642807176186, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.04014240196614664,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.18414995863871267, ""J2"": 0.1862634529312755, ""J3"": 0.4733357192823814, ""J4"": 0.1562508691476305, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.18414995863871267, ""J2"": 0.1862634529312755, ""J3"": 0.4733357192823814, ""J4"": 0.1562508691476305, ""R1"": 0.0, ""T1"": 0.0}",0.6805896309828059,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0629140306264162, ""status"": ""STOP""}]",[],59.48431696742773,12.008699006401002,160.9334610402584,,,1.0807649814523757,,,237.04189900308847,948.24609375,986.31640625,984.203125,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
02aac2617577fd5f,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7103,J2,6,7,4,4,nominal,clean_operational,False,True,0.5,0.186202865663723,True,4,1.8302066927676237,False,NORMAL,"{""combined"": 0.10531528421237586, ""demand_shift"": 0.0, ""energy"": 0.5265764210618793, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.04017379909801379,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1841820763002041, ""J2"": 0.186202865663723, ""J3"": 0.4734235789381207, ""J4"": 0.15619147909795225, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1841820763002041, ""J2"": 0.186202865663723, ""J3"": 0.4734235789381207, ""J4"": 0.15619147909795225, ""R1"": 0.0, ""T1"": 0.0}",0.6830731464803476,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0569999576546252, ""status"": ""STOP""}]",[],61.35200499556959,12.063450005371124,142.87711901124567,,,1.1028600274585187,,,220.99238802911714,985.734375,1026.19140625,1024.72265625,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
790a2721ff53fec4,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7103,J2,6,7,4,4,nominal,clean_operational,False,True,0.5,0.186202865663723,True,4,1.8302066927676237,False,NORMAL,"{""combined"": 0.10531528421237586, ""demand_shift"": 0.0, ""energy"": 0.5265764210618793, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.04017379909801379,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1841820763002041, ""J2"": 0.186202865663723, ""J3"": 0.4734235789381207, ""J4"": 0.15619147909795225, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1841820763002041, ""J2"": 0.186202865663723, ""J3"": 0.4734235789381207, ""J4"": 0.15619147909795225, ""R1"": 0.0, ""T1"": 0.0}",0.6830731464803476,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.121890963986516, ""status"": ""STOP""}]",[],220.81122599774972,11.308843968436122,306.9254960282706,,,1.1298760073259473,,,543.9626890001819,1020.1171875,1068.8203125,1056.69921875,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
2e0bddc685be0b72,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7103,J2,6,7,4,4,nominal,clean_operational,False,True,0.5,0.186202865663723,True,4,1.8302066927676237,False,NORMAL,"{""combined"": 0.10531528421237586, ""demand_shift"": 0.0, ""energy"": 0.5265764210618793, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.04017379909801379,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1841820763002041, ""J2"": 0.186202865663723, ""J3"": 0.4734235789381207, ""J4"": 0.15619147909795225, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.1841820763002041, ""J2"": 0.186202865663723, ""J3"": 0.4734235789381207, ""J4"": 0.15619147909795225, ""R1"": 0.0, ""T1"": 0.0}",0.6830731464803476,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0861610062420368, ""status"": ""STOP""}]",[],53.05382399819791,11.073610978201032,645.9337709820829,,,1.101795001886785,,,714.789258025121,719.60546875,798.796875,798.796875,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
813fa0f1b64d2be7,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7104,J2,6,7,4,4,nominal,clean_operational,False,True,0.5,0.18630749073633993,True,4,1.8300228192913726,False,NORMAL,"{""combined"": 0.10529429732510996, ""demand_shift"": 0.0, ""energy"": 0.5264714866255498, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.040218794829841295,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.184136986625601, ""J2"": 0.18630749073633993, ""J3"": 0.4735285133744503, ""J4"": 0.15602700926360863, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.184136986625601, ""J2"": 0.18630749073633993, ""J3"": 0.4735285133744503, ""J4"": 0.15602700926360863, ""R1"": 0.0, ""T1"": 0.0}",0.6831353983604531,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.032672997098416, ""status"": ""STOP""}]",[],56.66680698050186,16.180325008463115,141.03593199979514,,,1.070750004146248,,,218.48266699817032,810.671875,850.140625,846.74609375,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
9a82652a9357c6b8,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7104,J2,6,7,4,4,nominal,clean_operational,False,True,0.5,0.18630749073633993,True,4,1.8300228192913726,False,NORMAL,"{""combined"": 0.10529429732510996, ""demand_shift"": 0.0, ""energy"": 0.5264714866255498, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.040218794829841295,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.184136986625601, ""J2"": 0.18630749073633993, ""J3"": 0.4735285133744503, ""J4"": 0.15602700926360863, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.184136986625601, ""J2"": 0.18630749073633993, ""J3"": 0.4735285133744503, ""J4"": 0.15602700926360863, ""R1"": 0.0, ""T1"": 0.0}",0.6831353983604531,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.0389899834990501, ""status"": ""STOP""}]",[],55.54093496175483,12.231285974849015,143.05268897442147,,,1.098346954677254,,,215.49514000071213,847.9453125,895.1640625,883.7421875,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
3f872a399720b47e,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,e0808f21579b693f66e4edb5900e561bcf9c521e850d5c9d2428cb0db0fa1114,06e31d922261509c3aaae558262d3b5748b42a3a7bb26c4218a6e56acb686811,golden-reference,be87afc15834e215185fad504004fdd579c69dcc3030a60407b06e9e701458ef,governed_reference,7104,J2,6,7,4,4,nominal,clean_operational,False,True,0.5,0.18630749073633993,True,4,1.8300228192913726,False,NORMAL,"{""combined"": 0.10529429732510996, ""demand_shift"": 0.0, ""energy"": 0.5264714866255498, ""latent_distance"": 0.0, ""network_novelty"": 0.0, ""sensor_consistency"": 0.0}",0.040218794829841295,"{""J1"": 0.25, ""J2"": 0.25, ""J3"": 0.25, ""J4"": 0.25, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.184136986625601, ""J2"": 0.18630749073633993, ""J3"": 0.4735285133744503, ""J4"": 0.15602700926360863, ""R1"": 0.0, ""T1"": 0.0}","{""J1"": 0.184136986625601, ""J2"": 0.18630749073633993, ""J3"": 0.4735285133744503, ""J4"": 0.15602700926360863, ""R1"": 0.0, ""T1"": 0.0}",0.6831353983604531,False,False,REQUEST_SAMPLE,"[""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD"", ""MODEL_EVIDENCE_INSUFFICIENT""]","[{""http_status"": 409, ""round"": 0, ""sampling_ms"": 1.081917027477175, ""status"": ""STOP""}]",[],56.75981502281502,14.03691404266283,142.8800080320798,,,1.1172440135851502,,,218.4660070342943,881.87109375,920.80859375,917.45703125,0,SAMPLING,SUPPRESSED,,"{""INV-1"": true, ""INV-10"": true, ""INV-2"": true, ""INV-3"": null, ""INV-4"": true, ""INV-5"": null, ""INV-6"": true, ""INV-7"": null, ""INV-8"": null, ""INV-9"": true}",FULL_HYBRID
