run_id,git_commit,model_sha256,calibration_sha256,feature_schema_sha256,network_id,network_sha256,topology_class,random_seed,source_node,sensor_count,observation_count,perturbation_type,perturbation_level,top1_correct,top3_correct,reciprocal_rank,true_source_probability,candidate_set_size,candidate_contains_truth,posterior_entropy,calibrated,ood_level,disagreement_js,evidence_sufficient,planning_allowed,control_action,suppression_reasons,samples_requested,first_recommended_node,expected_information_gain,inference_ms,analysis_ms,sampling_ms,planning_ms,verification_ms,total_workflow_ms,process_rss_mb,exact_simulator_calls,outcome,error_class,runtime_mode
3e5735fca00678a1,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,a4cdfe6d96d5d442d7f49ec165760a75ebe5d2268e3f68305823edb2000627e0,governed_in_distribution,1091000,J1,4,100,baseline,nominal,True,True,1.0,0.9376254847855706,0,False,0.42486443841409816,True,NORMAL,0.6990688521057561,False,False,INSPECT_SENSORS,"[""HIGH_CLASSICAL_NEURAL_DISAGREEMENT"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,13.797507039271295,,,,,,764.234375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
fb7b3928d4f958aa,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,4bdc99bfb6ff6b16c51b7015e1311046bd2072f4abd1cd3dc4525e448dd1ae1a,governed_in_distribution,11084400,,5,21,baseline,nominal,,,,,7,,2.5365248480419904,True,NORMAL,0.08378138835531034,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,11.380067036952823,,,,,,775.68359375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
26e09ee898a8fdc0,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,3d6a016f6811ad883103a2236086cc21a75fcfbcff75a735dce4db2e50c8d5dd,governed_in_distribution,1098600,,3,67,baseline,nominal,,,,,0,,1.5282035167762993,True,NORMAL,0.006672759993337083,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,11.811982025392354,,,,,,775.8125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
2212099af138b3e6,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,856e9de4d5ae8d562dbb0e3633e1ac4957214e11a677e9536b149468fc92d343,governed_in_distribution,21097900,J6,5,25,baseline,nominal,True,True,1.0,0.9041380083678034,3,True,0.6898740271221466,True,NORMAL,0.5278039283902887,True,False,INSPECT_SENSORS,"[""HIGH_CLASSICAL_NEURAL_DISAGREEMENT""]",0,,,15.801790985278785,,,,,,776.12890625,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
22d3afdf856a663e,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,8756d96dbaf72fb766cb63b93dea17fc8b5299608215be385b070874361ecc1d,governed_in_distribution,1087000,J1,4,100,baseline,nominal,True,True,1.0,0.9766119924796569,0,False,0.18968090161894707,True,NORMAL,0.5651414172572189,False,False,INSPECT_SENSORS,"[""HIGH_CLASSICAL_NEURAL_DISAGREEMENT"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,15.998719027265906,,,,,,776.65234375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
1034c3905c47a203,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,fe59e6f5d631b96b0c54575b23a4094836483f5dc0c9ba73e6ab69e24ccd431a,governed_in_distribution,1088100,J4,3,67,baseline,nominal,True,True,1.0,0.7558487983168195,0,False,0.9935710519663833,True,NORMAL,0.07563551463667911,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,12.448763009160757,,,,,,776.71875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
5106e41408c00b3f,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,9b610a19aa5b05aa703eb06fbd80909eee4a546bcb7e483fe7da6e71fbeadfca,governed_in_distribution,21097400,J1,3,14,baseline,nominal,False,False,0.125,0.026235196173261494,8,True,2.798826108797992,True,NORMAL,0.028182916736236317,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,17.924175946973264,,,,,,776.78515625,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
9f4a11cdee3cea3c,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,c08005b05007991ecd8851709f5c2a6a4e20a45a336d385184b2d8592ab1c298,governed_in_distribution,21085200,J7,4,20,baseline,nominal,True,True,1.0,0.7304969246409724,2,True,0.930952262740375,True,NORMAL,0.17453830181059882,True,True,GENERATE_PLANS,[],0,,,20.948466029949486,,,,,,776.91796875,0,ADVISORY_ONLY,,OFFLINE_TENSOR_REPLAY
c8d7ee4d2db96e52,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,c2876e51e798fd9211a98c7d6167dba442f2d6d475337bb369ebb80e6b1ec977,governed_in_distribution,21077900,J6,3,14,baseline,nominal,True,True,1.0,0.9367693930744325,2,True,0.4770873139411524,True,NORMAL,0.35366590490129024,True,True,GENERATE_PLANS,[],0,,,16.511497960891575,,,,,,781.859375,0,ADVISORY_ONLY,,OFFLINE_TENSOR_REPLAY
f7a8b9e9ded4cee8,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,7486773df953b36c5ce0444ac6b5de13fd4f4e6933828d863f26e8d182c51a42,governed_in_distribution,11073600,JF,5,24,baseline,nominal,True,True,1.0,0.3165556684262582,6,True,2.4115265401857093,True,NORMAL,0.014019138317775822,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,14.893804967869073,,,,,,782.375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
09f31a59071986c1,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,428166b0e2a23de958cf6d0eae9b7c3a44bf2cb3ff5eae563af8040c48303a75,governed_in_distribution,11102400,,5,22,baseline,nominal,,,,,7,,2.20521156279415,True,NORMAL,0.07335998099219679,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,16.773846000432968,,,,,,782.5078125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
5234ab04fa041476,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,e47b5c61240df66fd2ea5176597bd8580a9af6948a75928ab433a024c6c3e07c,governed_in_distribution,21103400,J5,3,15,baseline,nominal,False,True,0.3333333333333333,0.20280494556435594,8,True,2.6643522525292234,True,NORMAL,0.028515125346893183,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,20.822215010412037,,,,,,782.57421875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
565fb636fdb06305,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,b16fe4135e10c937916ce6466714258154912297c8d2ff81fc3cec89674aa9d0,governed_in_distribution,21093300,J8,4,19,baseline,nominal,False,True,0.3333333333333333,0.16233705608182944,8,True,2.8595768165033073,True,NORMAL,0.08443375430714425,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,14.202574966475368,,,,,,782.640625,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
0f567acbc3b268e5,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,d92613fc085e28f05233b017c2cccd8b2e29970851fad468cf46b5d09dc91f21,governed_in_distribution,21079600,J7,5,22,baseline,nominal,True,True,1.0,0.2533748130612244,8,True,2.7244448188534975,True,NORMAL,0.040600200800022676,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,16.325637989211828,,,,,,782.76953125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
0fe3f6617b643b36,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,b4733877399690f72bc202ed52691b282c21d1715d4899bf9136cc9bead00ccd,governed_in_distribution,11078300,JD,4,16,baseline,nominal,True,True,1.0,0.9607938764548369,1,True,0.3180936929289936,True,NORMAL,0.2321946574016197,True,True,GENERATE_PLANS,[],0,,,14.973561046645045,,,,,,782.83984375,0,ADVISORY_ONLY,,OFFLINE_TENSOR_REPLAY
6f09c2e98c374afc,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,46712f960129f88cd5dbdbc75517262652c78810ff26f2197be59ecb1b3a89e0,governed_in_distribution,1075300,J4,4,84,baseline,nominal,False,True,0.5,0.4272743982427363,0,False,1.1487633506083685,True,NORMAL,0.1204686281584745,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,17.099605000112206,,,,,,783.08203125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
c8d710166cadd547,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,f62e08281c96373fae0ecabc307db178583e2c84e2ed0a046fdfc1816cb5dd12,governed_in_distribution,11102300,JF,4,19,baseline,nominal,False,False,0.16666666666666666,0.06400840857151224,7,True,2.4353664220387694,True,NORMAL,0.06754503691096624,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,18.78060499439016,,,,,,783.0859375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
6480e8bfd5a9b680,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,edcd53a5419adaeb5b6bae5918e819db491fff947f2cd5ec35ec31587bcff3c7,governed_in_distribution,1081300,J4,4,98,baseline,nominal,True,True,1.0,0.9891761538704835,0,False,0.10294524757837409,True,NORMAL,0.3380448742591103,False,False,CONTINUE_ANALYSIS,"[""CANDIDATE_REGION_TOO_BROAD""]",0,,,15.985390986315906,,,,,,783.21484375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
0b0f7ea6fbabf2ab,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,4acd2abf787d5b7743e36d2f47abb3f6cc3a44c795bb656a4834f53afc5b2a07,governed_in_distribution,1071300,J4,3,68,baseline,nominal,True,True,1.0,0.9946923833751569,0,False,0.0541750514558656,True,NORMAL,0.3361749079788905,False,False,CONTINUE_ANALYSIS,"[""CANDIDATE_REGION_TOO_BROAD""]",0,,,14.178957033436745,,,,,,783.28125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
a6331d670238e949,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,daacec780e4d2e8e56b47fbda9fdc2fb9ab639f3d8880e3cccbc3dcf9e7bc84a,governed_in_distribution,1084300,J2,4,92,baseline,nominal,True,True,1.0,0.9968373774883914,0,False,0.03535136055717342,True,NORMAL,0.1682667009316391,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,23.56353698996827,,,,,,783.34765625,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
f8c10e0100dc9269,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,507bf32f61aa102510018ffcaecaa0610b04d830c976b7c99af836996c53c0ed,governed_in_distribution,11076100,JC,3,15,baseline,nominal,True,True,1.0,0.9027974452798117,2,True,0.6187936156751843,True,NORMAL,0.2829586763704695,True,True,GENERATE_PLANS,[],0,,,11.80563698289916,,,,,,783.47265625,0,ADVISORY_ONLY,,OFFLINE_TENSOR_REPLAY
a0df6ee9232855ea,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,9237c53284bd50e36e5d39af3e646f6c81a521278c96257bddde8de4040bc005,governed_in_distribution,21097300,J8,5,23,baseline,nominal,True,True,1.0,0.968055000047053,1,True,0.28252758614951456,True,NORMAL,0.4884824964997051,True,True,GENERATE_PLANS,[],0,,,23.86018499964848,,,,,,783.4765625,0,ADVISORY_ONLY,,OFFLINE_TENSOR_REPLAY
818f05bbfdb4e7d8,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,8d787e36126b7b5a4932f725d46a83ba1b868df3d6d9b6dd291fdd2d54ad4d5f,governed_in_distribution,21103600,J7,5,25,baseline,nominal,True,True,1.0,0.9403642830522757,1,True,0.4809629611650724,True,NORMAL,0.3742123993635984,True,True,GENERATE_PLANS,[],0,,,16.720648971386254,,,,,,783.484375,0,ADVISORY_ONLY,,OFFLINE_TENSOR_REPLAY
a94d7f383e79a928,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,aea4141db574a175ec8d9b6f7c5975bf5cb498c7cd176799dbc7d65dfc2bf913,governed_in_distribution,1075600,J3,4,95,baseline,nominal,True,True,1.0,0.9963026292801984,0,False,0.040901951053786814,True,NORMAL,0.15459239953867415,False,False,REQUEST_SAMPLE,"[""CANDIDATE_REGION_TOO_BROAD""]",1,,,12.642821006011218,,,,,,783.4921875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
889e8ce32b69caa2,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,ef78a1b768c6b488f260f97be43e432989b38621e9fe5f4a6a7d357f2e59574a,governed_in_distribution,25077800,J5,4,9,severe_missingness,SEVERE_MISSINGNESS,False,True,0.3333333333333333,0.15645248355845176,0,False,1.5928762078868846,False,OUTSIDE_VALIDATED_RANGE,0.08763649680580297,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,15.780168992932886,,,,,,783.58203125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
6acba4e1039f214b,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,1b2a898507e78c8543d9b6272cc12947bceee67921b1fab104228866cba2fc0c,governed_in_distribution,25071100,J2,3,8,severe_missingness,SEVERE_MISSINGNESS,False,False,0.25,0.12221223950499335,0,False,2.7079044727344135,False,OUTSIDE_VALIDATED_RANGE,0.06029466787727444,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,13.896510004997253,,,,,,783.64453125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
5dc6529614e48d43,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,5dabfe9cc40bb41c365d77638de0687ba81e9d627fa0e43b158ba0a2e3a31759,governed_in_distribution,25075100,J2,4,14,severe_missingness,SEVERE_MISSINGNESS,True,True,1.0,0.5421586533379407,0,False,1.190042685718946,False,OUTSIDE_VALIDATED_RANGE,0.1450426844277518,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,13.390306034125388,,,,,,783.70703125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
948ccb2ee3e17e04,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,26778f6b4ed79ef44c8e65f1b61e0b6d1e89a828f33239cb3255a17b910e7524,governed_in_distribution,25072500,,4,20,severe_missingness,SEVERE_MISSINGNESS,,,,,0,,2.8680419258722605,False,OUTSIDE_VALIDATED_RANGE,0.09221850016693645,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,14.790446031838655,,,,,,783.76953125,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
11d8bf836979ea5b,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,b2754df56f32531c55a33613800e14f5637df17c18b97ecbd98520c52cb3ba3e,governed_in_distribution,5080200,J1,4,52,severe_missingness,SEVERE_MISSINGNESS,True,True,1.0,0.9942139068781335,0,False,0.06005861019909042,False,OUTSIDE_VALIDATED_RANGE,0.12761710328054807,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,11.119500966742635,,,,,,783.921875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
9c642a4b3454e7cc,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,d06af2e8b8f5e663c00d329f79b846e9c44c6d33be715be91f534f102e5d5894,governed_in_distribution,5078800,,4,53,severe_missingness,SEVERE_MISSINGNESS,,,,,0,,1.7009519696744144,False,OUTSIDE_VALIDATED_RANGE,0.06175125224555507,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,18.757470010314137,,,,,,784.046875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
aa4df33a54f68eb3,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,30a38e52ea0f554e4c1883ffb36350295c5794aea687542ab69a0b6e377c9870,governed_in_distribution,15082100,JG,4,13,severe_missingness,SEVERE_MISSINGNESS,True,True,1.0,0.2744152267171568,0,False,2.4983689279606125,False,OUTSIDE_VALIDATED_RANGE,0.027856665175495995,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,9.981059993151575,,,,,,784.171875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
22e5ebf2569a351b,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,golden-reference,049cf4f069b834cc6a236eae283ffe1d3de90ba273180b31c056a6e1a48061d9,governed_in_distribution,5073300,J4,4,55,severe_missingness,SEVERE_MISSINGNESS,True,True,1.0,0.9799872121446656,0,False,0.1661560895459178,False,OUTSIDE_VALIDATED_RANGE,0.3998554132949761,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,10.534125962294638,,,,,,784.234375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
3aa1d1cd58d1f326,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,branched-loop,83e5c91b084f2f16bb14201639a242991a3096ce1cfd76b830335b563a144d9a,governed_in_distribution,15082400,,4,14,severe_missingness,SEVERE_MISSINGNESS,,,,,0,,2.4456188525255067,False,OUTSIDE_VALIDATED_RANGE,0.05466096540396463,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,10.04247198579833,,,,,,784.234375,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
a6e90e87b19d141a,e45f72cf730d3f12c13dbcb9403c64f185510173,a501ad87bc39943c48c1a0ea5fc9b6d0807491b684b4423542acbdba712d16c7,829c167b267b3ce32f55559f3aec4b4933e337f3358e22e1f792a26b402f68fa,7ec97775e5f01f87ae62669146a7eb70958f99b1162a356614eb87220e9ddd09,loop-grid,abd05402af9ac500ef038da3e8f17d5cc71ba1db1d8559950e52663486111f30,governed_in_distribution,25083400,J5,4,11,severe_missingness,SEVERE_MISSINGNESS,False,False,0.25,0.1538330139680169,0,False,2.7761990898447833,False,OUTSIDE_VALIDATED_RANGE,0.01854376811526707,False,False,ABSTAIN,"[""OOD_SEVERE_MISSINGNESS"", ""CALIBRATION_INVALID_OR_MISSING"", ""CANDIDATE_REGION_TOO_BROAD""]",0,,,15.231097990181297,,,,,,784.296875,0,SUPPRESSED,,OFFLINE_TENSOR_REPLAY
